number,image,sender_id,label,size,price
1573,6b4278ed-f15b-4989-ac9e-0dbf4361d6e0,131,Shoes,medium,337
1574,b16414e1-9cd7-4173-81d2-4be5bb75553d,336,T-Shirt,small,234
1575,97cddbc9-a59f-490e-a10d-7878b2aff826,301,Dress,small,976
1577,d372b66f-d6b2-43c6-b33f-095a8fd78595,31,Pants,small,118
1578,13e42594-f930-4cb3-b107-2df98d2feda8,166,Dress,small,694
1579,2ea87992-6eb5-46a2-9ac6-e4ac727179aa,332,Outwear,medium,839
1580,bcf7f2c7-c8ff-416e-a2a2-3219c6c36f04,279,Outwear,medium,470
1582,510f1ddc-4984-4c98-8485-a22193eda539,113,Pants,large,211
1583,b59e4d4a-a283-4868-8a81-2f24d8b9c8d8,65,Dress,large,862
1584,7abae46c-5bb5-4652-9fee-ce292af58e71,166,Shorts,medium,775
1586,12a48c81-d35b-45f8-93fd-5d69153163e2,279,T-Shirt,medium,779
1587,a07ccc66-face-417b-a672-27caee7e72ab,198,T-Shirt,large,320
1589,9764558f-a55d-4909-865a-b2967debafef,174,Dress,small,802
1590,611666c6-6310-4f7f-8979-be4c1fb2ffe0,116,Outwear,small,424
1591,1fae982c-5248-4f9f-8140-841e3110e37c,166,T-Shirt,medium,536
1592,56a45826-246b-4a6d-9a5e-60772500cbb8,305,Shoes,large,537
1593,399f799b-df4b-4b99-9a30-f3f914a2e39a,360,T-Shirt,large,269
1594,f83cdf3f-f53a-4395-b70f-da23eb29e676,125,Dress,large,474
1595,c3a0f268-9b3b-4783-bb75-0a88dcc31101,190,T-Shirt,medium,656
1596,14134251-ecd3-48a9-add2-da7c35961c6e,290,Shorts,small,480
1597,17e1cea3-4010-4f4f-b7a4-77d96594e219,24,Shorts,medium,113
1599,9007ff00-66fe-4967-8ca2-9d305675ca1d,198,Outwear,small,768
1600,e6b7c7d2-85ee-47a0-8ecd-34b8731b5922,305,Outwear,medium,599
1601,5c9981b1-068c-41ec-84bf-d001b6ea816a,113,Shirt,small,745
1603,7bfaa9c2-d467-4627-9ff4-233075aa65d4,154,Hat,large,648
1606,fb9e862c-8c64-4f23-b1e9-e734ec797436,293,Shoes,medium,591
1607,8dcd8c2d-e44b-445b-b026-653d7e6918b8,140,Dress,small,649
1608,1d419bc1-c0a7-40b3-b0c3-c36bc62a0f47,139,Outwear,large,798
1609,cbbe7c24-9d0a-4a7b-9680-af3c0f36b51f,169,Dress,large,484
1610,dc2b759e-a1a7-4abe-9bb1-e92c0a606c6d,256,Dress,small,295
1611,8743c20a-9ef3-41e2-80b8-9385302530a4,252,T-Shirt,small,854
1612,54e2c8ea-58ef-4871-ae3f-75eabd9a2c6c,168,T-Shirt,medium,399
1613,87b0d648-c2d0-4eaa-bc9c-cdbb0ec9823f,150,Shirt,small,914
1614,7b0722e4-ecae-4332-9971-eb3ee433d748,240,Pants,large,646
1616,4b72d5a8-4a05-4df9-ab95-2404cfff4c03,40,Dress,medium,830
1617,18ed7f47-b091-4eb0-ae81-89f2ef139a9b,178,Outwear,medium,927
1619,2dff871a-a18a-4ab7-bbd2-cfdd1544b3fa,78,Pants,medium,407
1620,10fb1c4a-a2ab-4f43-848e-d8a1a41dff8c,94,Pants,medium,351
1621,c418c376-58bc-4937-a306-f438a1af347c,248,Longsleeve,small,107
1622,8a11c5b5-0c7f-47f3-8103-9f58b64cce96,319,T-Shirt,small,867
1625,a2e323bf-7cec-44d0-a0cf-b9d5d99bb05f,129,T-Shirt,medium,230
1626,8839ff09-34ac-4d05-9126-57f5fc242f21,166,Shirt,large,835
1627,d4e28f4e-4575-4183-86fd-4c71105bd426,169,Shoes,small,808
1629,51c9d43b-439e-4846-882f-8ef26062fcb9,292,Shoes,small,863
1630,60a2a660-b21a-450f-af86-1d87aabb743a,330,Shorts,small,707
1631,22cc2840-9a64-4d9f-8dbe-00e81fa4b2c1,212,Dress,large,125
1632,a9d21da6-dea5-476c-a79b-bfd51f714bee,186,T-Shirt,medium,722
1633,996ee77c-3ed1-4630-9838-5d141ff18536,257,T-Shirt,small,553
1636,9455eea0-e445-4382-ae2e-323acaaee464,240,Pants,large,583
1638,8a4f3de1-5971-48f6-ad93-64a6a1dec148,294,Shoes,large,150
1639,2495090c-7686-482f-842b-f375f2b3bb76,166,T-Shirt,large,990
1640,74530f6e-302d-440c-843c-ac1aad9d57be,5,Hat,medium,104
1641,03103065-f445-44a5-b707-53b73534f57d,363,T-Shirt,large,688
1643,bed78b94-b7d5-4e2a-befb-684dba950ec7,330,Pants,small,307
1644,71529624-20f9-489b-9395-6b8c6e024403,226,T-Shirt,medium,356
1645,81ea6d3a-911f-4900-b504-89d7fa5e2ee4,111,Outwear,small,304
1646,20fdd11b-41dc-4a3f-85c6-c349659f9744,340,T-Shirt,large,866
1647,1a3b3d48-e500-44e4-9fb3-dadde06ea48b,167,T-Shirt,large,110
1648,ee0fde64-aac5-4904-a8df-921864d7c01c,332,Skirt,small,107
1651,edcc8286-9218-4d5a-8ab1-d2649d23355e,280,T-Shirt,small,639
1652,19f02195-3724-420c-b431-5bb39b65e527,351,T-Shirt,large,817
1653,fb2e8f5d-7433-4abb-b606-6bd4e736edaf,95,Shorts,small,486
1655,12e39792-ffb7-4b21-b62e-842a4cc9f2f3,167,Outwear,medium,739
1658,fb5dd646-6a9e-4666-ab78-74b463431f54,166,T-Shirt,small,823
1659,cadf29a3-b15b-49fa-ab60-34534d07e6bb,153,Shoes,medium,850
1660,fc2c397f-29cb-4524-b797-5bda35da7d18,332,Longsleeve,small,306
1661,f366dac4-ed8a-4051-8c4c-61bb5d372ebd,166,T-Shirt,small,417
1664,51f52902-2209-4e89-a0a5-0b8d01572d28,56,Hat,medium,656
1665,777c856d-c9ca-4ffb-b4e9-8dbee17ceba7,103,Shorts,small,716
1666,7febd883-b771-40d4-8f8a-4a38912ae611,339,T-Shirt,small,447
1667,bdbe4658-abe5-4841-a92a-eda6d6b64253,166,T-Shirt,medium,892
1668,fb59bc3a-fdb9-498c-99a6-de73d500f643,370,Pants,large,333
1669,221f6226-4285-4d83-83ab-d3a1950e4a22,205,Dress,large,800
1670,692b2e5c-17f5-4620-a365-e943dff37dc5,240,T-Shirt,small,143
1671,eb21f945-1035-463d-bd48-35b62d2cf288,166,Longsleeve,small,836
1672,6873ca27-5771-48ef-a254-11fa1be5f4fd,103,T-Shirt,large,241
1674,17f835b2-a006-42a3-8ce8-d16b593a8d11,151,Shoes,small,275
1677,0ab26941-211e-44d7-a62a-20207fa7a3e0,232,Skirt,medium,691
1678,d1ced6ee-7b6a-4152-9e9c-261db0f8f4c5,91,Shoes,large,181
1679,bf4d2b72-f4f9-47aa-ba99-d5bfedc68342,224,Shoes,medium,234
1680,5de6404c-9a31-4d1e-b3fc-f747e31d19bd,80,Shorts,medium,818
1681,af22af1c-af7c-43d0-aac9-9e662e6f2497,218,T-Shirt,medium,955
1684,23916e8a-6b1f-4b78-a4dd-a70f5ea8c88b,301,Shorts,large,342
1685,f7e20220-14c1-44c0-8d0b-e0ac4bf8b18b,3,Pants,medium,666
1686,b8c71b29-9989-4d27-8274-cdb9a813a6d5,90,Longsleeve,small,240
1687,78534d30-3cc9-409f-a8be-903f5864af3f,169,Shorts,small,556
1689,bcce8445-ab0d-4bfa-bd73-9d01a1e99d9e,344,Longsleeve,small,155
1690,8c2759e4-2ff5-4cf8-8ac9-88501c634cae,72,Shoes,small,626
1693,2c54ae46-0d68-4bca-a225-bbef7b34b640,168,Pants,medium,518
1695,6b6416d0-7fae-4858-ba58-f0420302a1b2,163,Skirt,small,708
1696,182967b4-47ec-4b2e-bac0-27bf24c5a2cc,116,T-Shirt,large,755
1698,cf0ab953-d1b3-4c51-bbc6-f50078b4df58,174,Dress,small,576
1699,d7dfcea1-9e64-4eb8-9293-e570f48d4c01,5,Hat,small,314
1700,dc14465c-cecb-48e4-8ef0-49914b2a9d6a,314,Shorts,large,784
1701,4f531375-ea12-4f45-b5bc-f206088fbf5a,369,Dress,small,834
1703,556761df-ffc1-4af4-aaf9-80425f50fb8b,99,Shirt,medium,596
1705,82942b72-fef2-4c9a-bf64-70525f95a654,139,Pants,large,602
1706,5fcc9116-4153-4438-8024-f0ea54c3b40f,31,Pants,small,881
1707,253dc2b9-f49e-4f55-9917-c9005c29bbd9,0,Shoes,small,798
1708,b00f4c40-c1b2-4fcb-9380-12b1134cd3ed,366,Shoes,large,344
1710,4338519e-515a-46e2-8443-4d3213426d2e,150,Longsleeve,medium,408
1711,3179d873-a710-41a9-8773-98f01184d016,64,Shorts,large,330
1712,29e42d8d-ea01-40d3-b82b-002c4343ed93,77,Longsleeve,medium,482
1713,6d89acf9-e8b0-4231-9915-2854adb7a223,196,Longsleeve,large,254
1714,5074fbd6-8654-40a8-8131-e593be6a10af,331,T-Shirt,small,274
1715,093c92b3-1d92-493c-bfb8-c0735429dea3,138,Shorts,medium,947
1717,60923f19-292b-4523-a5ac-48339d155a0d,186,Outwear,medium,489
1718,ddbe70b9-d6d0-4df6-a20d-c89e9552b0ec,33,T-Shirt,small,410
1719,80799dd7-6bc5-4898-aff0-04059c82464c,66,T-Shirt,small,399
1720,334c6367-375a-41e6-9ea8-1dbafd54e602,256,T-Shirt,small,117
1721,f5cc4125-f9b2-4d1c-b384-65f2263ef140,252,Outwear,small,883
1722,c7036eae-f06c-4aaf-85d5-fdbf64505cfa,6,T-Shirt,small,111
1723,83bd321b-ca56-4603-8851-7375d0740ecc,294,Shoes,medium,503
1725,ac8a9f3c-6436-4bfa-8a08-978ec833045c,224,Shoes,medium,803
1727,4c60802b-fe0c-4cc8-a36e-0c6bde058bea,287,Dress,large,704
1729,d74b5597-9fd8-4d25-ae3d-1af31ea70507,186,Outwear,large,377
1730,58e51574-d451-4a2c-a5d4-c6675781cb54,186,T-Shirt,medium,452
1731,54ae4c27-e2ed-4acb-afaa-c8ee74c44996,233,T-Shirt,large,402
1732,37a0cfa8-0f10-405a-8d48-838a3d687620,150,Pants,small,640
1733,88eedb3c-fd03-4fc3-bb3c-ee0a77906a81,124,T-Shirt,small,569
1734,adefd137-8fd0-415b-8139-f406e5f46182,92,Skirt,small,912
1735,dc085363-f0c8-4ce2-9eb2-b2795ae06836,215,T-Shirt,medium,176
1738,8486c6c9-0af0-49c4-a1dd-7caec3b34075,195,Longsleeve,large,114
1739,eadafb3f-4598-48f3-bc88-7cd88cb0b07f,154,Hat,large,775
1740,75e88fea-2087-4973-97ec-3449bbff9590,138,T-Shirt,small,624
1741,47ce5231-abc8-4ab3-8a84-8deeb79fabb2,154,Hat,small,446
1742,2ce576f8-cb93-43ee-933b-22d1c6d1678f,35,T-Shirt,large,271
1744,3e203f7a-5b90-4b27-9303-a5634a80f015,256,Shorts,small,426
1745,25812699-f609-4db8-871e-a86a11fb3afc,82,T-Shirt,small,811
1746,a301c1a1-c1d3-4cbd-a360-8fab1698e96c,207,Shorts,medium,584
1747,2456b899-8146-4823-951a-efe3ab0c2a5b,148,Dress,large,588
1748,bd36c132-7d35-4c8d-a1a3-307e9a86ba79,10,T-Shirt,large,561
1749,c0a3ae6d-9184-4570-a045-fcce55242758,65,Hat,medium,477
1750,c8a12997-2e63-4a57-9cb5-68749f5eb816,344,T-Shirt,large,687
1752,4615e916-41bd-4793-bbb1-8aa1855ba4e3,118,Shorts,large,471
1753,e3f59ab5-daa0-4acf-a114-c6fae6afef56,110,Shirt,small,672
1754,983a73c5-3aed-4e42-9286-47d5bd98209a,33,T-Shirt,medium,523
1755,3eef0277-3c10-4c24-99d7-75edc091064b,278,T-Shirt,small,856
1757,283f8e5a-7d4f-4340-ba65-0f772a93cf25,242,Longsleeve,large,481
1758,a7b367e2-59ef-48c2-93d7-bd3d17a12c3a,0,Shoes,large,254
1760,2519bdf8-67c2-46d2-9a6d-4d078e0a4de9,14,Shirt,medium,855
1761,a1725635-3d95-4fd5-854f-b685edf504aa,244,Hat,large,773
1762,46f62d95-a8f3-4b5c-8d2b-9e8f0d8983de,353,Dress,small,167
1767,8573543e-6d88-44a0-8b99-e338ab2808d1,164,Outwear,medium,548
1768,13a7bfe9-bb57-41a2-867a-149e9d26c93a,178,Dress,medium,358
1769,3cb946f7-5c07-42b8-bd7c-6e2801cf3c7f,128,T-Shirt,small,406
1770,4eb4072c-8da5-4667-9cb2-e670ee65bc07,57,Dress,small,946
1772,5c4bae39-ff5e-4d76-a2b1-9386906a565b,158,Outwear,medium,563
1774,83a8cf9d-2453-4450-99a4-c402f0072d5f,280,Pants,medium,832
1777,6f50f3a9-d730-4c73-828f-d155291d4d5b,339,Shorts,small,873
1778,325ea382-e615-4ddb-9595-bb1b8863209e,117,T-Shirt,small,884
1779,97cb988a-d250-432d-8585-d93373456355,31,Pants,large,472
1780,027c81f2-c6e1-498a-8f69-823ce631438e,138,Pants,medium,671
1781,5ce4af56-0a90-49bb-b4bc-23ed04dc1b11,94,T-Shirt,small,505
1782,0aa095c3-9d4d-4416-8788-82655af859a8,242,T-Shirt,large,507
1783,3434a264-2825-4e92-b731-3f02aa976617,78,Shirt,medium,224
1784,3ad2f431-cc51-45af-9e4c-8b13f3b6772c,131,Shoes,large,436
1785,5081af53-6dd0-454b-be59-e9575b031f98,330,Pants,medium,440
1786,15839171-a64e-4526-a4fa-314a7b2c72fc,141,Shoes,large,662
1789,0deb9798-5e87-413f-93aa-e19017648a4b,165,Longsleeve,medium,938
1791,509f9576-1fcd-4941-8188-7a3a50a3ef75,111,Longsleeve,large,138
1793,eaebcbd6-c54d-435e-a679-13ca18e96e4c,262,Shorts,small,335
1795,c1be15b5-e23e-46cf-ada3-b221321f7101,37,Shirt,medium,480
1796,ad7af6f6-e6a6-4950-b3c8-eb498ea70726,322,T-Shirt,medium,156
1797,59225f02-287d-4f5a-8b0a-a9749ddd9d9d,50,Pants,large,376
1801,1490d841-c8de-433d-8a58-7c840c2f24a0,48,Pants,medium,424
1802,50c03b15-b03e-4b7f-bd52-6332eca1bea8,48,T-Shirt,medium,560
1805,23636f41-67c0-4065-b82a-6fd0d3704c07,41,T-Shirt,medium,673
1806,04f0b07f-4b9f-4c55-bc5d-b693658fb32c,322,Dress,large,218
1807,70d08b8a-72e4-4e35-bff6-21563e19eed0,48,T-Shirt,medium,568
1809,138183f7-178c-4d31-9069-60226d43fab4,48,T-Shirt,medium,745
1810,a9fd7830-428a-4a9f-b099-ba5a48c26d24,322,Shirt,large,554
1811,14dff627-0c2f-43f7-85a9-79f90fa0cbcd,228,T-Shirt,small,125
1812,f5bb1e14-cec6-436d-b13d-66a30d91e330,262,Shoes,large,589
1813,f292247a-3e20-42e1-826e-92539ab39823,322,Longsleeve,large,107
1814,4245ab7f-8b51-407d-a63b-a3c7fc5007c4,48,Shirt,small,615
1815,2116e249-2f93-4f3e-9fff-e55ea9464cd6,41,Longsleeve,large,632
1816,421c4931-edc5-4458-ae7e-4e3b7a6d8ea7,41,Pants,small,248
1817,dcd0e476-3a62-417c-8000-2aac7af37e60,41,Pants,large,587
1818,f63adeea-b217-4747-bb2c-8a1b4ce4cef8,50,Pants,small,124
1820,f92d0fa3-45bd-423e-87e5-6d32650787c4,50,Pants,large,856
1821,4cd8f1c0-f5cf-4ab0-9635-c9b09e5376bc,282,T-Shirt,large,654
1822,cc66ab14-3372-4c9a-9171-9007d7154538,262,Dress,large,524
1823,188eaa2d-1a69-49b1-a9fb-7b3789ac93b4,361,Pants,large,392
1825,252363a7-81a6-41dc-b468-e009177ff176,262,Longsleeve,large,653
1826,34b08259-f999-45c8-bf2f-be3becec7fe4,322,Pants,medium,530
1827,6e69a725-ea5d-4097-83c9-7397e135988b,41,Longsleeve,medium,703
1828,1b4db421-80bf-411e-9359-828415b49948,135,Shorts,medium,416
1829,e404ad46-d0b7-4079-822c-4ec304f5b5a7,48,Longsleeve,medium,497
1830,63de7e8c-5972-4eff-96c1-88a045880550,322,T-Shirt,small,423
1831,6fb5a560-4000-43f6-b656-f61cf0a8649e,48,Skirt,small,664
1832,c5371dda-ab7d-4bfc-9b5b-275c579e3f94,48,T-Shirt,large,695
1833,79b4fd6e-ad0e-4b68-b956-bc5c7748dbcc,322,Longsleeve,small,645
1834,b7ac9688-55a5-4da2-b4f4-375dcc911760,262,Shoes,small,175
1835,9d981826-b53b-449b-bf38-ead10ca80682,48,T-Shirt,large,964
1836,a2e6fd5e-001b-4cbc-86a0-7f015a1beda6,322,Dress,large,808
1837,23c11d4a-ba64-4640-83e1-11c6f0008b0b,41,Pants,large,585
1838,bd80bf28-cacb-438c-af31-8ffd7c557a9a,322,Longsleeve,small,897
1839,a5b5dd47-2e34-475e-99b0-6a977fb8786c,48,Dress,small,187
1841,8ac52361-e196-4967-b667-d72e8c4e33c3,127,T-Shirt,medium,331
1843,de4d08da-985e-4c74-aa20-2dd3b07a9695,48,T-Shirt,medium,903
1845,00143901-a14c-4600-960f-7747b4a3a8cd,48,Shirt,large,151
1847,1a5d03c8-1a59-409d-bb5e-5958dc7620b8,50,T-Shirt,large,495
1849,ebdeee05-8f12-4a46-8967-b2655abf864f,361,Pants,medium,527
1851,bdef40cb-36e9-4bff-9d67-7f3084c9f62e,262,T-Shirt,small,242
1852,51e600b8-da42-434b-8953-c6fb890121a0,37,Shoes,large,960
1853,dca74f4d-4148-405b-b716-07581e0c2cc0,48,Pants,small,462
1854,c7659814-270d-4295-a59f-1c7237180ffb,41,Pants,large,481
1855,6eaff8d0-517f-4fad-ad54-4249b8c53ff9,135,Dress,medium,660
1857,c4c88f65-413e-4e4d-95ce-d8b7670b6d5f,126,Longsleeve,small,370
1858,19e4de0d-fb90-47c2-83b4-37e3652c5a16,262,Dress,small,113
1861,22c849e7-8f21-466d-a96a-aef65cded863,48,T-Shirt,small,626
1863,d5165ed1-5dd7-46db-8dca-aa170b6caceb,322,Longsleeve,medium,674
1864,d3a28970-70d6-47d7-845b-e19cb9f7e7bd,282,Shorts,large,807
1865,dd0c3b93-fce0-4ae0-913f-0a291bf0c590,262,T-Shirt,medium,126
1866,2d2b50e7-cf87-49fb-9981-c0e364005332,361,Longsleeve,small,570
1867,29ac1127-df39-48da-ac04-77981dfab4e9,262,Longsleeve,large,192
1868,37249632-2876-4cc6-b689-49a6b2c3396a,361,T-Shirt,small,716
1869,6f80839e-abae-4142-9833-5b85ba235d11,48,T-Shirt,small,408
1870,0354015d-9ed3-4175-9f85-dd5725dce0e1,322,Longsleeve,medium,151
1871,c9672bd2-9042-411e-8cc6-b089ad343a89,50,Longsleeve,large,418
1874,2750f652-6531-4c82-8677-9017f0421101,228,T-Shirt,small,219
1875,e459bd84-eac4-46c5-925b-6dcbc733460d,41,Longsleeve,small,919
1876,ae3aacb8-9841-410e-9feb-54f083c1222c,352,Longsleeve,small,974
1877,2aff1c58-d4af-4ac4-ac69-7714e4150be3,48,T-Shirt,small,142
1878,7dbae619-4ff4-460a-87ee-5fa617f35fda,322,T-Shirt,large,746
1879,03383314-4e34-4604-8ba0-f5d75371204f,322,Pants,large,984
1880,a81df02e-c141-4cee-814c-478ec0571004,361,T-Shirt,medium,359
1881,1bb8d90d-2b00-4623-9bfe-2ffac4f7d17f,48,Dress,medium,296
1882,6075b4a5-5b1a-4ce0-aea0-9dbfbca7c35c,37,Shorts,large,744
1883,c32f219d-291e-4adf-bf67-a2e186be0826,50,Pants,large,354
1884,c9da02e3-2c97-49c2-bab7-0e4a6d0af056,96,Shoes,small,831
1885,52ce573c-7d58-466d-a4a4-4ab256a175a6,126,Pants,small,435
1886,934c4462-9978-43ed-b363-d085fc08678f,48,Shirt,medium,652
1887,9bfe2ccf-a192-4ab3-baba-0e07016e2428,352,Longsleeve,large,601
1889,85ff1bdd-7a17-45df-bfc0-0bf938d8af96,322,Shirt,large,354
1890,cc61f831-f33b-48e4-8623-6fde2a170987,322,Pants,small,613
1891,26e4299b-0d67-4bd9-907e-a072022437b5,48,Shirt,medium,806
1892,6eb9a1b8-8dca-495c-b05c-271e1b4a395c,48,Shorts,medium,341
1893,d7fabb42-59eb-4562-967e-c86d8ec13cbd,48,Longsleeve,large,248
1895,27f3c569-0b20-4791-a39e-54a3c6e16da1,41,Shorts,medium,398
1896,2ccdf961-afe2-47a3-bf38-5e84ae6e9b0a,322,Longsleeve,small,856
1897,363e32eb-7548-4d71-aea6-c8b6a0cbb9a2,262,Shirt,medium,949
1898,4508a5a2-b4ac-40b7-b89b-3ad695375ea2,228,T-Shirt,small,719
1899,19931b17-d23d-4b7a-91f8-ca5cbebf8a7c,361,Pants,large,552
1903,5bbe556b-67c3-434a-b91f-703cc7c0f453,48,T-Shirt,small,637
1904,725b050f-1d89-4411-84b6-bd6d14d1f3d3,361,Shirt,medium,693
1905,3c8b71f9-ed39-4916-8fa1-ecc82a3d5986,41,Pants,large,694
1906,a6a09210-3242-4f00-820b-cda15b5383c1,41,Longsleeve,small,230
1908,39dc8452-9d13-4941-a1e2-fc05df87ee4c,50,Skirt,small,711
1909,cd4815be-7610-4b4a-bc20-e2fdeafb4b3a,41,Pants,medium,355
1910,c3215af0-fe2f-49df-9c25-01e24d2a84bf,228,Hat,medium,578
1911,226616d8-6ace-49c5-a81c-d229b5471351,322,Longsleeve,medium,660
1912,79ff13ef-0cee-4ad9-928a-70a8aacd5704,126,Shorts,medium,162
1914,2e311504-529d-4f71-aa3f-0508a57f9c1f,282,T-Shirt,large,506
1916,25450d12-43a6-48c1-b5c0-fd613ad61ee0,48,Skirt,large,204
1917,9ddb16b5-0a39-4b76-ad52-61711ee081eb,48,T-Shirt,small,716
1918,a9a1fcae-51fe-4d0b-a11d-65313f68c473,322,Longsleeve,small,936
1919,b34268f1-78ad-4e58-bc16-2aa0728c1f7b,41,Shoes,small,114
1920,2f09caed-4396-4123-a97d-797b57dddc9b,147,Longsleeve,medium,786
1922,d2e3681b-28a2-4304-970f-0a20d5cedc8c,322,Longsleeve,large,822
1923,a5111c97-2304-4432-9846-3dea021ef2e0,322,Pants,medium,511
1925,18e81896-42c0-495c-a8f0-41e7fc486411,54,Longsleeve,small,713
1926,a65dc730-f117-4a1a-8fe9-917fad90a167,262,Dress,small,359
1927,0ccc318a-7d69-4d7f-a442-aac1f88bc453,41,Pants,small,955
1928,8000d04b-c476-4b1a-bd83-243788267abb,322,Pants,medium,770
1929,3e6352b9-9e25-4de0-a568-9446d8f61922,41,Longsleeve,large,144
1930,7fb91502-720d-46de-a701-76a04aa5279f,37,T-Shirt,medium,912
1931,27983c13-54bf-463d-84a6-94ec799b70ab,48,T-Shirt,medium,862
1932,f4d9d003-09d1-4f0f-bd85-055bd3f16f22,48,T-Shirt,small,430
1933,a12ecb02-bca3-4253-b3fd-e3d19765f770,262,Skirt,medium,264
1934,f0b0e313-820e-4319-bd2d-becd0b51c50d,322,Dress,medium,292
1936,bcc238bc-3ec1-4b8e-b93d-a2e3fa730f7e,126,Shoes,medium,500
1938,f9bb0310-c4eb-44df-90d3-ec7f78659d46,48,Pants,small,164
1940,a8710391-6b9a-4a8e-a673-0209093197de,54,T-Shirt,small,594
1941,0a1955a3-c4c5-4141-8a72-afbcf92d0dfa,322,Shorts,medium,893
1942,3b062efe-02a6-4e19-a280-739f366d1d92,322,Longsleeve,small,792
1943,576ea34f-b4e3-4269-b99d-e97343549a8a,228,Longsleeve,small,514
1944,9b36e0d7-5f90-41ee-b0f1-1091e35a5d8e,50,T-Shirt,medium,893
1945,ee368b50-0eaa-437c-850e-c807f75de78f,41,Shoes,medium,890
1946,70d6fdd0-4a24-429f-a00c-dc946a90f9e3,37,Shoes,large,129
1947,c4010e8b-429d-4fec-b3bb-39edc24742bc,41,Pants,medium,365
1948,038e4976-e75f-452e-bccc-2ebb5d5c0e0a,50,Skirt,medium,427
1949,33bccc3c-2424-41e2-951f-a597fdbf054a,41,Shoes,large,591
1950,eeb46eea-df36-498d-8178-0039ef4f2a28,50,Shirt,medium,316
1951,fa6dd14a-a6e2-4f4f-a2f4-36b610c72cd6,322,Pants,medium,419
1952,783d29b5-6db3-41fa-9db7-d3790bab15fb,322,T-Shirt,medium,498
1953,96092dbf-6927-417a-a34d-3903a21fb20b,48,Shirt,medium,990
1954,714fb06c-e878-47e0-aa84-e6543490980b,322,T-Shirt,large,204
1956,189a94de-6df7-4723-993c-c0c4054f1624,322,Shoes,medium,429
1957,afa4499d-8694-4e2d-8ade-d371e2cde995,295,Shorts,large,759
1958,25841099-09a8-4bff-9f23-c223a5501e22,48,T-Shirt,small,716
1959,7aefbf16-da20-4836-b31f-ec61d161b4b9,262,Shirt,large,146
1960,2fcb5130-d1f4-4b74-8059-df548f949347,54,T-Shirt,small,698
1963,f82039ce-db6e-46b6-8fda-1f1817473c40,322,T-Shirt,medium,869
1964,21845140-b1e3-4344-b836-60e1d4b09311,48,T-Shirt,small,413
1965,8f232458-b850-4630-9306-e4a335257d73,322,T-Shirt,medium,246
1966,d4e9cf66-6805-4a90-a34e-ffc7cf95b064,322,Outwear,small,561
1968,4760d197-0d91-4f70-80a7-a90c91e50d08,48,Shorts,large,585
1970,3e7181d6-9039-4c02-a879-1fb3b9c2aeda,361,T-Shirt,medium,509
1971,bc9b690a-7750-4d51-aa9d-1b596753b186,48,T-Shirt,medium,126
1972,f8eb9935-30b5-41a8-95dc-5f05dec84dc6,262,Shorts,medium,128
1974,92df7cc3-7e4d-4e22-97dd-61396a68e074,322,T-Shirt,large,785
1975,6360b20c-f47e-4ed0-b195-fa118461a49f,335,Shirt,large,600
1976,b2fcea93-2a38-4817-bcf8-a987c9c903b6,41,T-Shirt,large,352
1978,8f5774e2-9db8-43bd-8b3c-d8623f385eaa,41,Pants,large,159
1980,11874c37-90d5-4fde-89f2-cbc030554608,282,Shorts,medium,319
1981,5a840d5b-f861-482c-9ea3-fc7a30f4834b,228,Longsleeve,medium,540
1982,c48fc650-4264-49bf-94f3-bdfe5bb58645,322,Longsleeve,medium,870
1983,91cd24ea-7c31-4d85-b623-78a388cac4b6,361,Shirt,large,982
1985,ec5f9167-6824-43cf-9f91-15c99a9318c4,50,Skirt,large,663
1987,a9f18738-4a08-4215-8063-c318287ac1bf,322,T-Shirt,medium,645
1988,4eba049d-e813-4af9-913a-53b6877cdda2,50,Shoes,medium,195
1989,a1609752-8a13-463b-8298-85047e8bf951,135,T-Shirt,large,188
1990,42cf9e7a-1ad2-4b91-9691-a65511341c05,127,Pants,medium,927
1991,6dd9f374-da25-4bc8-9bbf-39693da3a266,262,Shirt,medium,330
1993,176e457c-bda2-4cc2-8044-af1a528bb9b1,322,Dress,small,345
1995,eacba3b9-6dd3-43bf-8596-4ae5991db26e,50,Shorts,small,333
1996,6ce1572f-bf7a-4940-8b4f-611cbac3f8ce,41,Shoes,large,377
1998,9a08cacf-dfa1-4e55-a79b-1c6a86abd76f,48,Pants,large,516
2000,d1369205-6113-4de7-bcad-c40a2b776037,135,Dress,medium,227
2002,571a255d-b48b-4e84-aaff-85effa53e52e,282,Shirt,small,902
2003,0ad5bfb5-0f2b-4396-8c05-39ca0a9a2960,48,Pants,large,718
2005,29ae51b5-ca6f-4c75-938b-04f29177dbc6,41,Longsleeve,large,806
2006,ac4e79c1-4bfd-4181-bdff-cd860af2c8d3,295,Dress,large,950
2007,d9603b7a-b32e-401a-bb59-b59c6b7de571,262,Shirt,medium,493
2008,a122ba8d-6ebe-42f8-8f72-433aa1a6740a,48,Skirt,medium,574
2009,7a327f00-0381-4ae9-990f-1030fc74334d,48,Shirt,medium,754
2011,b5f7ff59-ed54-4428-a314-6f347442d2e1,41,Shirt,medium,210
2012,ff3f01d5-0524-4851-8bcc-a1eb4bc096e6,41,T-Shirt,small,189
2013,aaa43344-8d40-436c-8e5a-b3b6d0587868,48,T-Shirt,small,862
2014,10e51a41-3729-472e-b288-f3b8f895577a,48,Shirt,large,379
